NAME	TITLE	SCORE	
INHBA		1.0005577	
CCBE1		0.9999815	
FOXC1		0.99997973	
SCN2A		0.99001753	
CXCL11		0.9896372	
QPRT		0.98915887	
TMEM139		0.98758954	
OSGIN1		0.98758054	
CSMD2		0.98528314	
SIGLEC16		0.9824079	
PAQR5		0.9819683	
KCNJ12		0.98133063	
STC2		0.9803926	
CCL3		0.97632545	
PRSS36		0.9745504	
MELK		0.97190225	
PLBD2		0.96946937	
CCL22		0.9694506	
P3H3		0.96764153	
SPINK5		0.9670878	
CDKL4		0.9660066	
PENK		0.9634454	
UCHL1		0.9604754	
CCL8		0.95966214	
CCL13		0.957693	
CRISPLD1		0.9566824	
NOTCH3		0.95381755	
MSR1		0.95080036	
RANBP3L		0.95031184	
ASPM		0.95001984	
CXCL10		0.9498829	
DNASE2B		0.94716	
VASN		0.94501275	
PDLIM4		0.94426924	
SCN8A		0.9434427	
CLEC3B		0.9426808	
FOLR2		0.93724483	
SLC28A3		0.9336735	
HLA-DQA1		0.9322348	
ITIH5		0.9318522	
EPHB3		0.9308417	
PLEKHG5		0.92938215	
TAF13		0.92799145	
CCN2		0.9277574	
NPY5R		0.92759305	
CDC42EP1		0.92590266	
NTNG1		0.9236349	
CADM3		0.91856164	
CCDC80		0.91782814	
MGP		0.917307	
PARD6B		0.91573447	
ADAMTS15		0.91549057	
TENM4		0.91222	
PRRX2		0.9088207	
NR2F1		0.9071212	
CP		0.9050323	
ADCYAP1		0.90413463	
GPRC5C		0.90251344	
C1orf198		0.89350885	
CD209		0.89060575	
ELN		0.89011025	
SLC4A8		0.8894433	
DLEC1		0.8875231	
C2		0.88613576	
AFG1L		0.88607883	
VSIG4		0.881355	
CRTAM		0.88000655	
GRIA4		0.8765247	
VWCE		0.8754282	
SH3RF2		0.8735589	
CCN1		0.8661248	
GSTM1		0.8660615	
CCND1		0.86576796	
HJURP		0.8655335	
RNASE1		0.86204106	
CD248		0.861187	
GNA15		0.85917443	
ICOSLG		0.8577435	
CFH		0.8573603	
ARR3		0.856239	
S100A4		0.85504794	
TMEM178A		0.8549947	
FGF9		0.854751	
NEXN		0.8537081	
TNNT3		0.8531782	
LINC03122		0.8514233	
ADAMTS10		0.84951055	
WWC1		0.84918064	
FCGR2C		0.84815353	
SLC67A1-AS		0.84783703	
SPTA1		0.84741604	
HTRA1		0.8464264	
RAB36		0.84624183	
PEG10		0.84617555	
MRAP2		0.84562284	
C1QA		0.8432804	
RAD51AP1		0.84308183	
GDF10		0.84121835	
LGMN		0.83916914	
HLA-DQB1		0.8388096	
CPZ		0.8386439	
MXRA5		0.83854556	
DCSTAMP		0.8364847	
TOP2A		0.83637744	
C1QC		0.83517253	
PDE1C		0.8336116	
ANLN		0.8332515	
ADAMTS3		0.8331143	
CFHR3		0.8320416	
CXCL9		0.83190715	
MS4A7		0.8316206	
NXF3		0.83154446	
NRP2		0.82612705	
ADGRE4P		0.8257467	
SEMA3B		0.82556367	
LILRB4		0.8251893	
FEZ1		0.8235436	
JAKMIP3		0.82315695	
SEMA3G		0.8204831	
LYVE1		0.8196367	
CES1		0.8184675	
HSD11B1		0.8179947	
KIF14		0.81726265	
ADAMTS4		0.8167925	
KCNIP3		0.81671244	
RHPN2		0.8164886	
CD163		0.81614643	
PLA2G7		0.8153622	
BGN		0.81481916	
STX1B		0.8140761	
CHI3L1		0.8139333	
MAD1L1		0.8135078	
ST18		0.8123632	
FGF11		0.8121593	
ADD2		0.8116748	
FILIP1L		0.8091591	
SLC2A9		0.80898523	
RGS11		0.80658305	
PAMR1		0.80601454	
MAMDC2		0.80569863	
BCAT1		0.80514884	
CNTNAP4		0.80486846	
DLGAP5		0.8048617	
TTK		0.80342764	
COL4A6		0.8033772	
LHCGR		0.8030425	
AFF3		0.8026259	
HPGDS		0.7994451	
CCDC3		0.79916966	
MKI67		0.7969188	
SYNPO2		0.7967518	
TNFRSF10D		0.7952681	
HRH1		0.79361725	
CERCAM		0.7931948	
LYPLA2		0.79207814	
CD163L1		0.78738016	
TREM2		0.78510004	
DCHS2		0.7847277	
KCNJ5		0.7846761	
OPRK1		0.78375024	
HLA-DRB6		0.78321475	
DDO		0.7822115	
BLNK		0.78161824	
GGTA1		0.78020614	
RELN		0.77922976	
TIMP1		0.7766984	
CNTN1		0.7727159	
AKR1C4		0.7722539	
BUB1B		0.76960564	
SLC2A5		0.76562333	
EDA2R		0.7649706	
IQGAP3		0.76465636	
GPC1		0.7637478	
TBX1		0.761062	
LEP		0.75954986	
VLDLR		0.75945675	
C10orf90		0.7592474	
CLU		0.75905406	
GAS2L3		0.7581282	
TM4SF19		0.75801265	
SLC14A2		0.75769615	
STX19		0.7576599	
EGR1		0.7572409	
CH25H		0.75588155	
GSTM3		0.7543157	
MFAP5		0.75346154	
ZNF497		0.75062966	
DACT3		0.75042516	
FAM124A		0.7487011	
TPM2		0.7483442	
PEMT		0.74805576	
SLIT2		0.7475033	
PERP		0.74652994	
CCDC136		0.74475294	
SEL1L2		0.7445515	
F13A1		0.74265414	
DIO3		0.74254835	
EVA1B		0.742478	
TUBB2B		0.73958343	
SCIN		0.73711854	
COLEC11		0.73646224	
ESPL1		0.73308855	
DIO2		0.73200345	
VNN1		0.7318886	
MTTP		0.731108	
ALCAM		0.73087496	
UBD		0.73038673	
ALPL		0.7289559	
SH2D4A		0.7275462	
CTHRC1		0.7275156	
ITGB5		0.7275062	
CCL2		0.7266379	
TRPM2		0.7261733	
CFB		0.7232615	
DKK3		0.72299284	
SEMA5B		0.7228965	
SEMA3C		0.7209924	
MAP3K19		0.7208551	
CYP2S1		0.72045696	
WRAP53		0.71909416	
MT1A		0.7170907	
ACKR1		0.7153193	
RIMS4		0.7149632	
GTF2H2B		0.7132411	
ADAM12		0.7130552	
MN1		0.71279186	
HSPB8		0.71190035	
CYBA		0.7102864	
FAM151B		0.7087364	
ABHD17C		0.707964	
STK32A		0.70668733	
EPS8L2		0.70604503	
TXLNB		0.7042328	
LRRC8E		0.7032379	
CACNB4		0.70249563	
TPBG		0.70126903	
LAMP3		0.7006592	
HOXD4		0.7003757	
MCF2		0.70026326	
PDLIM3		0.6998218	
PIERCE2		0.6988868	
CSF1R		0.698347	
FTL		0.6981961	
DCUN1D3		0.6980735	
MSTO2P		0.6969224	
TBC1D2		0.6957767	
LINC01530		0.6944102	
DNAH5		0.69402367	
CNTN4		0.69402117	
SLC15A5		0.6933751	
MEGF6		0.6931846	
CCDC71L		0.692725	
SPATA12		0.69245625	
E2F8		0.69234693	
COL6A2		0.6901331	
CPA4		0.6899537	
TRIM47		0.68956274	
MAP3K21		0.6890759	
BTBD19		0.687602	
GPR176		0.68715405	
MICALL2		0.6869934	
SLC38A4		0.6862278	
FTH1P3		0.68525106	
GNG2		0.68423647	
PI16		0.68346953	
RRM2		0.6818962	
CNTN3		0.681826	
XPNPEP2		0.68141055	
GLIPR2		0.68126446	
GALNT6		0.6806681	
RIMKLA		0.680002	
FREM1		0.6793094	
IL17RE		0.67758554	
MYO1H		0.6753435	
C20orf203		0.6734229	
TNFAIP6		0.6726872	
TMEM119		0.6724608	
PCBP3		0.6720056	
CPE		0.6715803	
PGBD1		0.6710442	
GPLD1		0.67090476	
SLCO4A1		0.67048013	
BTN2A3P		0.6701991	
INHBB		0.6699586	
BEND6		0.6695099	
TLR7		0.66912425	
ZNF883		0.66876173	
DBX2		0.6686348	
MUC6		0.66692674	
TNFRSF10A		0.6668792	
LOXL2		0.6655199	
INMT-MINDY4		0.6651885	
RAB30		0.6648331	
CENPF		0.6643115	
PLEKHA4		0.6634569	
PDXP		0.66263497	
EPDR1		0.6618947	
TRPA1		0.6615513	
GPR137		0.6614071	
CHST3		0.6612652	
SHTN1		0.6605421	
IRF2BP1		0.6595354	
EN1		0.65935194	
A4GNT		0.6586526	
AKR1C3		0.65828496	
CD74		0.656857	
CLEC10A		0.65654445	
LRATD1		0.65645564	
LINC00115		0.65568835	
GABRA2		0.65342325	
DOK2		0.6518697	
RASD2		0.6518193	
SVEP1		0.65174544	
KCNQ3		0.65144616	
RHOXF1		0.65116715	
HLA-DRA		0.650445	
MSX1		0.65041643	
XG		0.6490318	
C1QTNF5		0.64867836	
MFRP		0.64867836	
SLC41A2		0.6485728	
KLF10		0.64847493	
GPR137B		0.64757174	
C6orf132		0.6469652	
KLHL30		0.6462751	
TMEM67		0.6451887	
ARRDC4		0.64470536	
AKR7L		0.6439324	
ANO3		0.64363265	
LILRB5		0.6436209	
ANKMY1		0.64350325	
OGN		0.64345485	
OASL		0.64334464	
HMGB3		0.6426405	
SLC5A3		0.6426195	
CSGALNACT1		0.6419159	
PRX		0.64176506	
CFAP221		0.6417387	
GDPD1		0.6407561	
COLEC12		0.640562	
GLB1		0.6405267	
PART1		0.63966954	
CAMKK1		0.6394292	
CD68		0.63896173	
GCNT1		0.638397	
SLC35C1		0.6373248	
TMSB4Y		0.6368266	
PRR5-ARHGAP8		0.6361453	
P2RX7		0.63505	
CTSH		0.63477826	
ARHGAP8		0.6341784	
OSR1		0.63386595	
PAK4		0.63296455	
LOX		0.63264304	
CKS2		0.63244337	
SCN1B		0.63081473	
POLQ		0.63058263	
P2RY14		0.63022333	
DAB2IP		0.62935495	
PTPRU		0.628964	
STAB1		0.62878114	
TMEM182		0.62703896	
SLC5A12		0.6269589	
RERG		0.62640846	
MS4A14		0.6259031	
MINDY4		0.6245748	
ZNF541		0.62427026	
GLI1		0.6240057	
ARMC9		0.6228211	
BBOX1		0.6218908	
HSD17B14		0.6218088	
ATP1B1		0.62114286	
PDPN		0.62078166	
SIGLEC1		0.6205113	
CD200R1		0.6197092	
CD14		0.61968344	
SLAMF8		0.61926705	
PPM1N		0.6187398	
ACOT11		0.61856574	
LRRC32		0.6184632	
TMEFF1		0.61841863	
PLCD1		0.61798847	
PLA2G4C		0.617405	
UBE2QL1		0.617186	
FAP		0.6167464	
BATF2		0.6165702	
COL4A5		0.61648434	
S100A2		0.61325294	
CHMP6		0.61258906	
DECR2		0.6121941	
H1-1		0.61202776	
DHRS9		0.6117765	
TACR1		0.6116818	
PLA2G15		0.61149335	
PLD3		0.6114236	
AGRN		0.6113876	
MIR1228		0.6112603	
CRIP1		0.610466	
ADAMDEC1		0.609825	
SERTAD1		0.6095158	
KBTBD12		0.60950285	
IL12RB2		0.60888064	
CCZ1		0.60855883	
ALDH1L2		0.60787445	
PIGK		0.60786223	
CLIP3		0.60705566	
BMP8A		0.6054647	
CSF1		0.6046959	
ATP23		0.60381526	
DTL		0.6037443	
BAG3		0.6035209	
SYT1		0.6033425	
ADAP2		0.6031923	
MYO7A		0.6029962	
OMD		0.6025125	
ARHGEF37		0.6020615	
ST14		0.6015485	
OLFM1		0.6012218	
CACNA2D1		0.6000092	
ZDHHC24		0.5991273	
TRIM9		0.5991175	
HTR2B		0.59899455	
SULT1A1		0.59899247	
SLC16A9		0.59892935	
DACT1		0.5989217	
DUSP8		0.5987664	
SERINC2		0.59868616	
DAB2		0.5978375	
CPXM2		0.597529	
MSX2		0.5969758	
RADIL		0.5965863	
AJUBA		0.59658253	
GPBAR1		0.5959159	
C8orf48		0.5951316	
IL17D		0.5949183	
AS3MT		0.59468794	
CLCA2		0.59353995	
HLA-DMB		0.59336907	
MAP1B		0.59325004	
KIF23		0.593136	
IL18		0.59308374	
CKAP2		0.5927634	
RPL31P11		0.59186226	
ARF4		0.5917056	
C19orf47		0.59144914	
TLCD2		0.59141713	
SPARC		0.5903691	
LMOD1		0.58910316	
COL6A1		0.58886135	
KIF5B		0.588663	
GLI2		0.5878897	
TNFAIP8L3		0.58741	
FRMD4B		0.5869013	
C10orf55		0.5866463	
PLCXD3		0.5864165	
HLA-DPB1		0.5861424	
GSTM5		0.5857592	
KCNS2		0.58452505	
DOCK3		0.58309203	
KCNQ1		0.5827357	
ACOT7		0.5826047	
ST7L		0.58155566	
PCDHB11		0.5814649	
SSC5D		0.58101493	
SRPX2		0.580722	
UBXN10		0.57993364	
MS4A4A		0.5792718	
SLC4A3		0.57914734	
LUM		0.57834077	
HLA-DRB1		0.5782455	
SEMA6B		0.5778501	
RCAN2		0.5775287	
KLHL26		0.57745963	
TAX1BP3		0.577041	
PAQR4		0.57643574	
HLA-DPA1		0.5763172	
ZNF865		0.5762435	
TMC2		0.57587796	
KANK4		0.57516444	
JUNB		0.5748322	
CCDC150		0.57453954	
IER5L		0.5744686	
KCNA2		0.57356733	
PRTFDC1		0.5731388	
TUFT1		0.5729326	
BICC1		0.5729177	
KNL1		0.57276016	
FZD5		0.5726043	
MYOZ3		0.57257444	
DLGAP4		0.5721769	
TSPO		0.5709314	
HSF2BP		0.57055956	
TUBB2A		0.56887335	
PLK2		0.5685629	
TMEM176B		0.5676451	
MATK		0.56763947	
CALHM5		0.5669258	
GPSM1		0.56628156	
SLC17A9		0.56570655	
CRTAP		0.5655286	
HAVCR2		0.56485593	
NQO1		0.5643366	
ZNF668		0.5631596	
CCL19		0.563039	
TMEM106A		0.5628396	
PRLR		0.56267256	
PRRX1		0.5626593	
TMEM176A		0.5618152	
CTSZ		0.56155705	
C1orf53		0.561433	
SYNC		0.5614017	
ITGB4		0.56106645	
AMOTL2		0.5609629	
KCNA6		0.5603641	
PDLIM1		0.55927944	
F2R		0.5586063	
CD28		0.55833113	
TPX2		0.5582535	
FAM83H		0.5576838	
TREX1		0.55755854	
GZMA		0.5571368	
C16orf86		0.55679005	
SYTL4		0.55630964	
CDC42EP2		0.5555911	
ERBB2		0.55542743	
TLE2		0.55538625	
SMO		0.55475116	
ACP5		0.5547327	
GPAA1		0.5540733	
LIMK1		0.5536878	
CTSB		0.55328673	
AGAP2-AS1		0.55272776	
CCDC124		0.55211836	
FADS3		0.5520432	
MFSD2A		0.55204123	
ASAH1		0.55149055	
ST3GAL4		0.5513814	
S100A11		0.5510622	
CD84		0.5497886	
CCR1		0.5495815	
NHSL3		0.5492833	
LIMCH1		0.549042	
POC1A		0.548801	
THBS1		0.5480863	
MXRA7		0.54792535	
SCAMP5		0.54777974	
PLEKHO2		0.54754585	
RAB6B		0.5473717	
PLAAT1		0.54721266	
BEAN1		0.5467907	
CIT		0.5454237	
CDCA5		0.5451891	
BUB1		0.54410815	
CCNB1		0.5436428	
CRABP2		0.5435843	
DNAH7		0.54341286	
RBMS1		0.5429278	
PVRIG		0.5419999	
MSTO1		0.5408181	
SNAPC2		0.540742	
UCK2		0.5406748	
RTL9		0.54064345	
GZMH		0.54057264	
RND3		0.5402803	
MID1		0.5397852	
NINJ1		0.53975326	
MYL9		0.53897727	
ADAM22		0.5388343	
PLTP		0.5382978	
PLVAP		0.5379264	
MS4A6A		0.5373537	
SLAMF7		0.53676385	
ACTN1		0.5366825	
ABRA		0.5364376	
CHAF1B		0.5363719	
P2RY6		0.5363453	
PHACTR3		0.53632164	
SNCAIP		0.53599095	
SLC25A43		0.5357495	
DLEU1		0.5344693	
ZSWIM4		0.534409	
RRM2B		0.53385943	
GLIS2		0.5334873	
NUCB2		0.53324467	
SYNPO		0.5331103	
DIO3OS		0.53269476	
MYH1		0.53111434	
STK38L		0.5310497	
CCDC144CP		0.5309064	
PLEKHA6		0.53066635	
ARHGEF35		0.53025943	
SLC10A1		0.52818775	
TMEM51		0.5281254	
CMTM3		0.5280755	
DOLK		0.52806383	
TTYH2		0.5275937	
ST6GALNAC1		0.52755404	
NUAK1		0.5269745	
BHLHE22		0.52696615	
PEDS1		0.52656096	
PARP10		0.5263646	
SCUBE2		0.5260683	
CDH12		0.52560014	
LPAR5		0.52558184	
ZNF280B		0.5242631	
OSMR		0.52352995	
RPP25		0.52336746	
PHETA1		0.5233034	
NSMF		0.5230645	
FAT1		0.5229307	
SLC24A3		0.5227579	
SGO2		0.52038026	
ID2		0.5202725	
EFEMP1		0.5196992	
PRR11		0.51947343	
LRP4		0.519299	
B4GALT7		0.5187983	
MEP1B		0.5187839	
LAMB3		0.5181286	
MAP2K1		0.51804477	
SCAND1		0.517931	
RASSF4		0.51781774	
SLC22A5		0.51765114	
KIAA0040		0.5173924	
SGO1		0.5166327	
STS		0.5162383	
SFRP1		0.51592225	
SBDSP1		0.51579785	
CCL4		0.5144939	
CCDC102B		0.51438457	
EHD4		0.513256	
CD99		0.5130005	
HSPB7		0.5122858	
DNAJB5		0.51214784	
EDN1		0.51096797	
H2AX		0.51030356	
COL8A2		0.5102122	
PRRG1		0.5099578	
NR4A1		0.5092788	
SLC38A2		0.50893426	
C11orf24		0.50854295	
SLC66A3		0.50844556	
MTHFD1L		0.5072491	
FBLIM1		0.5071057	
GPR173		0.5068543	
ZNF93		0.5057758	
TRIM14		0.50565326	
DGKI		0.5054394	
FAM86DP		0.50538075	
LAIR1		0.505272	
GINS1		0.50508744	
OLFM4		0.5048836	
PKD2L2		0.5044491	
CA12		0.50393	
NUMBL		0.50375694	
NCKAP5L		0.50353193	
SLC9A7		0.50257367	
KIF20A		0.5024334	
FICD		0.5023746	
PLXNB2		0.50133294	
GBP3		0.5011996	
TMEM86A		0.5010635	
GGT5		0.5007524	
MMP13		0.5005785	
HGF		0.50057507	
LOXL4		0.5005081	
PACC1		0.50036824	
CHRNB1		0.50030464	
LRRC1		0.50015247	
IGFBP6		0.49919584	
ANGPT1		0.49847868	
TNFRSF11A		0.49825746	
LYL1		0.49811757	
CHI3L2		0.4978085	
CCNB2		0.49779564	
TNFRSF25		0.4974253	
CARMIL1		0.49719334	
ZSCAN12P1		0.497137	
ZMAT3		0.4967672	
PRSS23		0.49623415	
KDELR3		0.4959282	
ADAMTS17		0.4955466	
ETV5		0.49524006	
MIEF2		0.49466813	
ADORA2B		0.4941023	
DLL4		0.49250364	
ART4		0.49215597	
SORBS3		0.49207875	
SLIT3		0.49195507	
METRNL		0.49100083	
CALU		0.4903468	
CLVS1		0.49026725	
CHRDL1		0.48904166	
PPP1R9A		0.48887128	
GCNT2		0.48855373	
CORO1C		0.4883157	
FBN2		0.48770246	
ANXA5		0.48640952	
SUSD5		0.48593625	
FSD1L		0.4856288	
METTL1		0.48492497	
PDZRN4		0.4846076	
SCN9A		0.48349518	
JPH4		0.48281464	
MAF		0.48236358	
NCEH1		0.4821614	
DIAPH3		0.48201036	
FMNL2		0.48195055	
AQP1		0.48188415	
MFGE8		0.48178607	
KIF18A		0.48170376	
FOXF2		0.48159578	
ALDH4A1		0.4813331	
IQGAP2		0.47941595	
ETNK2		0.47925618	
MMP19		0.4790194	
HSPB1		0.4788037	
BMP2		0.47816718	
CATSPERG		0.47794968	
FAM98C		0.47793275	
TTYH3		0.4770176	
CLSTN3		0.47656065	
TNS3		0.47606683	
SLC30A1		0.47563115	
AOC2		0.47407532	
SIX1		0.47313428	
PLPP1		0.47274858	
SLC38A7		0.47227538	
SMAD7		0.47222853	
IL7		0.47177532	
PCLO		0.46937776	
ABHD4		0.4691706	
CDCA2		0.46889132	
CD4		0.46883565	
ELOVL2		0.4683892	
AOX1		0.46780488	
SELE		0.46768674	
PLEKHA1		0.46735004	
C4BPB		0.46724144	
GATM		0.46719757	
SERPINB2		0.46683282	
DTNA		0.4663853	
ATP6V0D2		0.4663142	
GRHL1		0.46622515	
TCHH		0.4655609	
ZFHX2		0.4648104	
HCFC1R1		0.4643553	
ATF3		0.46395323	
KIAA1755		0.4638312	
ZNF667		0.4620061	
SHOX2		0.46199924	
GBA1		0.4617706	
LSR		0.4616442	
PPIL6		0.46086952	
EIF2AK2		0.46081433	
ANKRD36BP1		0.46061534	
CHPF		0.46043354	
FERMT3		0.45978788	
CEP170B		0.4594787	
PIK3R6		0.4582328	
AMPD3		0.45780566	
CENPE		0.4573633	
BHMT2		0.45727414	
NMB		0.45688322	
CYP11A1		0.4562146	
COL5A2		0.45608225	
SERPINE2		0.45591953	
SPA17		0.45572257	
ROBO2		0.45537055	
CCDC134		0.45520404	
PDCD1LG2		0.45510358	
SLC29A3		0.45499954	
HSD17B1		0.45494735	
DNAI7		0.45479178	
CYB5R3		0.45470157	
LATS2		0.45413655	
PLXDC2		0.45394263	
LGALS3BP		0.4536986	
DBIL5P2		0.45321524	
PLPP7		0.45281005	
NEK7		0.45204347	
MIR2110		0.45118633	
NOX4		0.4510844	
MAN1A1		0.45107046	
NRM		0.45095628	
RHOD		0.45060307	
C1QL3		0.45044485	
MAFB		0.4502175	
LRRIQ3		0.44992104	
CDKN1A		0.44986188	
RCVRN		0.44923952	
ZNF503		0.44916624	
CDH11		0.44914722	
ABLIM2		0.44885722	
LRGUK		0.4486633	
HMMR		0.4486512	
ANTKMT		0.44864509	
GNS		0.44827333	
BBS5		0.44827107	
UBE2Q2		0.447737	
TMEM54		0.44733167	
NRIP3		0.44683605	
RHAG		0.4466431	
ICAM1		0.44650674	
CST3		0.4464209	
PRKN		0.44632995	
BRCA2		0.44609258	
FSTL1		0.44600093	
NME5		0.44561172	
TDRD6		0.44537783	
MFAP4		0.44501597	
CALR		0.44480863	
SCRN1		0.44405395	
HLA-DOA		0.44394413	
ZNF583		0.4423811	
PIDD1		0.44224283	
MFHAS1		0.4420999	
LHFPL2		0.4420072	
KIF11		0.4417092	
ASTN2		0.4417079	
PDGFA		0.44109765	
FAM174B		0.4407722	
DIPK1A		0.44044355	
C2orf15		0.43967497	
CORIN		0.43943253	
PI4K2A		0.4391831	
SIRT6		0.4390254	
LTBP4		0.43886426	
SEC24D		0.4385693	
GSTT1		0.4384026	
PFN2		0.43809834	
PDE4A		0.4379487	
PYGL		0.43782192	
HCG4		0.43709385	
PIGQ		0.43701866	
CMKLR1		0.43695766	
ADGRF3		0.43650618	
THY1		0.43613228	
ZNF736		0.43597615	
NOC4L		0.43432763	
COL14A1		0.43427253	
ASPN		0.43382215	
PNMA8B		0.4335723	
MIR23AHG		0.4331789	
LAYN		0.43260068	
EDIL3		0.4324076	
ROCK1		0.4318582	
GALE		0.4315604	
DEPTOR		0.43121836	
TTLL1		0.4303991	
LMX1A		0.43025202	
ZNF793		0.43025044	
TGIF2		0.43007857	
SLC9A5		0.42989424	
CAPZA2		0.42938027	
SPOCD1		0.42925373	
RCN3		0.4291671	
SLC12A2-DT		0.42824063	
SAMD5		0.42739752	
ZDHHC1		0.42735934	
GATA6		0.4273052	
LRRN4CL		0.42730093	
LONRF2		0.42694974	
FKBP1B		0.42649895	
NAT1		0.4260789	
JUN		0.42603183	
PTPRO		0.42569107	
TSC22D2		0.4253374	
ITGA1		0.42420956	
APOL1		0.4240594	
FBXO6		0.42373788	
HSD3B7		0.42272165	
PAPPA		0.42258602	
PTGFRN		0.42255837	
KRBA1		0.42248395	
INPP5E		0.42152146	
TRAIP		0.4215194	
ZNF469		0.4214086	
FTH1		0.4213539	
TPST2		0.42116043	
AHNAK2		0.420734	
PDZD2		0.4207025	
PMEPA1		0.42055944	
KCNJ1		0.4202975	
TRIP6		0.41992405	
LRSAM1		0.41980323	
ACTN4		0.41940567	
CSTA		0.41923687	
TUBA1C		0.41900122	
PSTK		0.4189834	
FUCA1		0.41883057	
GPNMB		0.41859344	
SLC1A7		0.4185912	
LGALS9		0.41793388	
CXCL16		0.41768354	
EEIG2		0.41748634	
A1BG-AS1		0.4173676	
SAMD4A		0.4170256	
SLC43A3		0.41691947	
BMP2K		0.41654423	
KLHL4		0.41613162	
SLC7A1		0.4159889	
CYP7B1		0.41591665	
CTSG		0.41524363	
NNMT		0.41487902	
ZNF30		0.41486654	
GALNS		0.41459513	
RNF19A		0.41447955	
ZNF799		0.4144078	
OAS1		0.4142281	
BMP4		0.41389376	
C1orf56		0.41385716	
MERTK		0.41364872	
SAMSN1		0.41350287	
NLN		0.4132763	
RHBDD2		0.4132373	
P3H4		0.41292316	
IL33		0.4126898	
BHLHE40		0.41264552	
SEMA5A		0.41258246	
TSHZ2		0.41254005	
ANTXR1		0.41243097	
CLDN18		0.41156152	
FAM161B		0.41128558	
MR1		0.41122362	
YAP1		0.41023993	
LRRK1		0.41022542	
CXCL2		0.41016686	
RFX2		0.41000378	
COBLL1		0.40996462	
EVI5L		0.40980977	
EEA1		0.40942976	
FKBP10		0.40905032	
ADAMTS2		0.4088886	
FOXM1		0.40879697	
GLIPR1L1		0.40868336	
NAIF1		0.40866667	
COL3A1		0.40782332	
LCA5		0.40741512	
ITGB8		0.4073988	
PLOD2		0.40622175	
